source_id,ra,dec,parallax,pmra,pmdec,radial_velocity,phot_g_mean_mag,bp_rp
5849837854861497856,220.62472315663254,-64.97617739215704,60.99295526213351,-193.16869633052895,-234.98229207390125,,3.1673613,0.54018545
1621259036510505344,224.3950073429196,65.9325976765071,9.85144476370445,-79.45695685826611,33.561441871200365,,3.1697965,2.5372167
201261278441958656,76.62890153390961,41.23417207468237,14.020760617529195,29.77063204785774,-68.32510056257638,,3.1723478,-0.08008838
5557271829408912896,99.4402993342767,-43.19595283798712,8.819388529207934,-0.5372637439909058,-3.858982012461863,31.464748,3.1752331,0.09882474
2195115561168483712,311.32320634108095,61.84241929401267,69.597553957676,85.99344103538436,818.4511251587252,,3.1779127,1.1867034
5888394463447019392,228.07041450548323,-52.099569942966866,28.761642265080166,-112.90038746628365,-72.27824484133066,,3.1800218,1.1716576
4084834822776246272,284.43266047869355,-21.106717827235787,8.40922893943697,33.5197503293226,-13.552396564112811,,3.1887186,1.3509386
2272185759996420992,322.16505269614026,70.56071944518608,,,,,3.19459,-0.22045112
5478862906452936960,102.04705816391404,-61.94011613537328,,,,,3.203374,0.4581914
399402894487590144,24.498581855369736,48.62771419048821,18.548940022155016,62.967890999140955,-111.99850743934499,,3.2095633,1.4348543
1278391075717325312,228.87612720122996,33.31433528392251,27.074645953253125,84.38252627225717,-111.5907867978561,,3.2112799,1.2281203
4942522955488925696,28.41082402017747,-46.30305481100173,9.749879129317257,-91.67566180976576,-86.74601339024062,,3.213741,2.3134608
6005678131793146752,230.34292059535883,-40.64760760160889,6.729571945649031,-9.163472845382556,-17.377300687472946,,3.2144635,-0.1507957
6750856228950043264,300.6646666593532,-27.70978078962147,7.267748469925214,32.77673560045311,14.300311269635918,,3.220193,2.377509
2211820991085587584,342.41934656416254,66.19984964631519,27.286898448831035,-65.94656790624168,-124.96706267589808,,3.222498,1.2832088
2429978803998630400,4.856910935281447,-8.824082129756166,11.699612841220237,-14.609779909426761,-36.66823328410835,,3.226718,1.3905072
3561350430457837056,169.83463212005861,-14.777619467275395,17.017002054524486,-122.9583056007642,207.0831087899795,,3.2277887,1.3550568
5044368071870093312,44.56501351690538,-40.30457515963677,19.904727809253604,-52.27269655179602,23.057745996331313,,3.2283852,0.4197197
5965222838410499328,258.03844060290766,-43.240469434978955,44.57114676930468,21.615861680354477,-287.9783893005375,,3.2345328,0.72117686
4594497769766809216,266.6132135058437,27.717275040505413,119.92480848370072,-312.0873775804219,-773.1790550724331,,3.2384055,1.0220034
1352588216303348608,250.7242233003289,38.92187538840611,29.259479569758373,35.48159208640796,-85.39456849632069,,3.2446299,1.1990156
1296713990316692096,225.4862720556191,40.39043449121325,13.878018045623234,-40.70832732772827,-30.167885429277188,,3.244982,1.1887541
3352485999058854912,101.32182967483567,12.89474308933157,54.189438370902394,-114.56401293447146,-191.67097112394018,,3.2463484,0.69255114
5253796346624992128,158.00593262490582,-61.68528632440866,6.443814896756056,-18.347730252675635,10.266430315647312,,3.247181,0.10184884
2043823929421342848,284.73591160914657,32.68956324554115,4.965623359553961,-2.979656761569392,1.6885986828730914,-19.554564,3.2489738,0.23184443
6760703042771435136,285.6527528347263,-29.880143328013595,,,,,3.2493346,0.26459694
4224225924761329792,302.82635270631516,-0.8214431669930159,14.26869844083396,35.58178444800484,4.596020432504421,,3.249787,0.11145949
6000130236649730432,230.670171036926,-44.68972319549894,,,,,3.249896,-0.21346498
5843518239925459456,195.57143877146018,-71.5489615462354,37.38863264139122,263.7005052923015,-23.069019770614634,,3.25495,1.3763945
583151353574583552,131.69296636203666,6.418581627264177,,,,,3.2565942,0.9882128
4110730486352950144,260.50240450676586,-24.999636431200326,,,,,3.259318,-0.11450338
3748360796947806208,156.52201077113986,-16.836644983402508,13.370995858159528,-128.8188947951205,-80.18517142565183,,3.2667334,1.7062087
488354175450563968,57.380326534704494,65.52591009149197,3.32880597098895,0.3185032622522419,-15.593321938080242,,3.267435,2.304491
2404579570000684544,343.6623683129667,-15.820936714471294,23.145107751295345,-34.15162837900651,-26.358572578082452,10.962601,3.2723644,0.27975655
1876510592179455744,342.50151443616926,24.60139285847616,28.933976055518585,145.24028980212034,-42.39560113284592,,3.2745838,1.1968596
5164120762333028736,55.811663307520355,-9.760083664068041,110.02539078597692,-93.63405683015571,744.3603877012735,,3.2755666,1.1661985
2921973698674974592,103.53311608405266,-24.18419290193152,1.286929178005339,-3.7714678185532877,4.065909285783499,,3.2783384,1.712198
5909069886210174080,266.43317253375255,-64.72412275277095,8.865301790583683,-10.483354906149502,-56.53980998878038,,3.2796018,1.3701215
4289041379340453376,291.37571419357977,3.115149121732988,,,,-36.592125,3.2803674,0.58170414
48026706558487040,67.15467370962931,19.180273317307044,22.36535445562801,107.5257715587816,-36.20007001971977,,3.2804532,1.2369773
2082600852679281408,303.40796229720166,46.74133773743381,2.916701118242992,1.7438238370087338,3.389795048831248,,3.2822554,1.5570946
5136659462996725888,30.001923185332597,-21.07793985367682,10.272551125995138,133.9220851053936,-24.341171051145956,,3.2832906,1.8290713
2983168461421919488,78.23312712426376,-16.205534685823757,19.177506188965044,42.8030544542143,-16.01684601168768,26.204052,3.2917867,0.09103608
3478394889483944320,173.24937918580787,-31.85780756798889,24.96322194613156,-210.1582590921118,-41.203265628072664,,3.2924726,1.1759143
2442861747380543104,0.4902909138850841,-6.0142504274104995,7.875848526808842,46.94108941824969,-40.47090496226734,,3.2927852,2.236109
2452378776434477184,26.009055057160104,-15.933680200693857,273.80974511859966,-1721.7277944720731,854.9631570589582,,3.3003998,1.0512211
5242895960110588160,153.43377667824367,-70.0378747806419,8.297806024095525,-36.54843108650029,7.125163236483472,,3.3005145,0.15506268
5922299347569528832,261.3485553800659,-56.377786406266836,3.9387250754255283,-3.5828229264463163,-12.640730234232008,-4.530776,3.3046894,-0.06958938
299464296907113984,28.27050196220287,29.577783036034866,,,,,3.3050761,0.75840974
2977433305691613440,70.1105804891658,-19.67190790965568,7.5228635453161505,24.625046418400885,-93.6081064780351,,3.308113,2.1698616
1575287046603605888,183.85734834773095,57.03265316489124,40.32790069695137,103.94679584135581,8.141463801370662,-12.387454,3.3111024,0.26148772
