OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
COSMOS 2251 DEB,1993-036KL,2026-08-03T19:30:32.228064,14.83034414,.00309946,74.0058,138.9496,261.1004,98.6664,0,U,34115,999,92878,.76482072E-3,.6243E-4,0
COSMOS 2251 DEB,1993-036KM,2026-08-03T22:42:20.232864,14.54320483,.00110417,74.0400,100.4423,124.6224,246.5942,0,U,34116,999,91890,.43134263E-3,.1804E-4,0
COSMOS 2251 DEB,1993-036KN,2026-08-03T20:08:42.603936,14.40855668,.0058285,74.0379,270.9733,291.8083,67.6878,0,U,34117,999,91494,.2698383E-3,.855E-5,0
COSMOS 2251 DEB,1993-036KP,2026-08-03T19:59:43.530144,15.03747911,.00545188,73.9483,131.6809,260.4016,156.9951,0,U,34118,999,92684,.12917542E-2,.18326E-3,0
COSMOS 2251 DEB,1993-036KR,2026-08-03T14:28:57.072576,13.98898575,.01833748,73.9919,171.0324,307.5291,230.2697,0,U,34120,999,89250,.27123647E-3,.426E-5,0
COSMOS 2251 DEB,1993-036KS,2026-08-03T23:19:37.158240,13.92713576,.02376611,73.9904,55.4727,210.2848,222.0766,0,U,34121,999,88385,.5567402E-3,.883E-5,0
COSMOS 2251 DEB,1993-036KT,2026-08-03T12:39:54.944928,14.67854746,.00795088,74.0357,27.7006,224.6413,191.7857,0,U,34122,999,92112,.85082046E-3,.5068E-4,0
COSMOS 2251 DEB,1993-036KY,2026-08-03T19:37:43.669056,14.33336526,.0110276,74.1790,340.1522,112.4393,15.1223,0,U,34127,999,90123,.12996018E-2,.3809E-4,0
COSMOS 2251 DEB,1993-036KZ,2026-08-03T20:19:37.496064,15.18273133,.00246655,73.9862,172.4069,235.7036,150.6545,0,U,34128,999,92700,.25616877E-2,.53275E-3,0
COSMOS 2251 DEB,1993-036LA,2026-08-03T11:52:18.964416,14.79508273,.00350131,74.0298,240.5498,267.5264,92.1904,0,U,34129,999,64751,.79451761E-3,.5973E-4,0
COSMOS 2251 DEB,1993-036LH,2026-08-03T22:53:59.073216,14.81535704,.00850754,74.0200,300.1065,1.1175,112.7621,0,U,34136,999,93477,.21147858E-3,.1728E-4,0
COSMOS 2251 DEB,1993-036LL,2026-08-03T14:27:58.260960,14.62116088,.00409869,74.0296,167.0276,186.6540,347.3484,0,U,34139,999,91564,.11036469E-2,.5589E-4,0
COSMOS 2251 DEB,1993-036LN,2026-08-03T16:20:37.397760,14.51827841,.00524691,74.0098,308.3080,338.4273,147.0277,0,U,34141,999,91086,.79952418E-3,.3248E-4,0
COSMOS 2251 DEB,1993-036LQ,2026-08-03T16:43:56.357184,14.66500106,.00503662,74.0088,215.2404,308.7984,50.8692,0,U,34270,999,92524,.46145204E-3,.2573E-4,0
COSMOS 2251 DEB,1993-036LR,2026-08-03T03:13:43.817088,14.76474176,.00169324,74.0173,103.4754,114.1440,36.3420,0,U,34271,999,91673,.16175008E-2,.11275E-3,0
COSMOS 2251 DEB,1993-036LT,2026-08-03T16:11:55.144320,14.63059784,.00148906,74.0370,359.3919,56.8724,316.3678,0,U,34273,999,92041,.63608798E-3,.3241E-4,0
COSMOS 2251 DEB,1993-036LU,2026-08-03T17:49:20.612352,14.67216867,.00220907,74.0045,336.7203,60.8312,64.5525,0,U,34274,999,92105,.70565475E-3,.3959E-4,0
COSMOS 2251 DEB,1993-036LW,2026-08-03T19:58:39.086112,14.58526990,.00218345,74.0243,359.7089,82.9257,38.4639,0,U,34276,999,92004,.44741324E-3,.2057E-4,0
COSMOS 2251 DEB,1993-036MT,2026-08-03T09:19:16.922784,14.36796971,.00183148,74.0459,215.1222,233.5781,236.4096,0,U,34297,999,91420,.74244604E-4,.193E-5,0
COSMOS 2251 DEB,1993-036MX,2026-08-03T16:10:33.373632,14.97572525,.00111441,74.0007,56.5947,91.7500,340.6453,0,U,34301,999,91888,.29327501E-2,.34433E-3,0
COSMOS 2251 DEB,1993-036MY,2026-08-03T21:35:48.253920,14.40323912,.00770824,74.1763,54.6777,203.3046,221.5549,0,U,34302,999,91091,.3938622E-3,.1267E-4,0
COSMOS 2251 DEB,1993-036MZ,2026-08-03T10:51:53.750880,14.56873168,.01355831,74.0030,204.0171,285.6386,234.7445,0,U,34303,999,91363,.8810322E-3,.4447E-4,0
COSMOS 2251 DEB,1993-036NA,2026-08-03T14:39:40.847616,14.39362870,.01266825,74.0116,50.5672,131.9440,286.5749,0,U,34304,999,90660,.98851579E-3,.3351E-4,0
COSMOS 2251 DEB,1993-036ND,2026-08-03T22:29:12.079968,13.54703690,.0390949,74.0541,297.1794,76.9914,36.4887,0,U,34307,999,86033,.3936773E-3,.422E-5,0
COSMOS 2251 DEB,1993-036NL,2026-08-03T21:40:08.624640,14.17903694,.01057129,74.0033,250.3072,303.0637,111.2662,0,U,34314,999,89976,.21532462E-3,.439E-5,0
COSMOS 2251 DEB,1993-036NN,2026-08-03T10:49:07.020480,15.01841686,.00145502,74.0605,224.6976,274.3119,85.6406,0,U,34316,999,92707,.13118868E-2,.17165E-3,0
COSMOS 2251 DEB,1993-036NP,2026-08-03T19:53:57.777216,13.65413443,.03360742,73.9247,10.2754,315.8535,169.5459,0,U,34317,999,86814,.2367541E-3,.259E-5,0
COSMOS 2251 DEB,1993-036NT,2026-08-03T17:03:09.364320,14.50926353,.00150633,74.0272,76.4175,150.1197,273.0435,0,U,34321,999,91879,.34085759E-3,.132E-4,0
COSMOS 2251 DEB,1993-036NV,2026-08-03T14:10:21.588096,14.80473108,.0054097,73.9512,21.6658,12.9041,58.4530,0,U,34323,999,91894,.127627E-2,.9991E-4,0
COSMOS 2251 DEB,1993-036NX,2026-08-03T06:31:25.127040,14.05599432,.01901531,73.8704,140.8940,114.6698,39.6067,0,U,34325,999,88795,.7937871E-3,.1496E-4,0
COSMOS 2251 DEB,1993-036NZ,2026-08-03T22:14:31.180128,14.94795933,.00317566,73.9912,60.3306,178.1969,250.4236,0,U,34327,999,93001,.93298701E-3,.10228E-3,0
COSMOS 2251 DEB,1993-036PN,2026-08-03T05:46:18.732576,13.80179960,.0291334,74.0758,277.6775,331.6794,91.4027,0,U,34340,999,87489,.44026373E-3,.607E-5,0
COSMOS 2251 DEB,1993-036PR,2026-08-03T19:33:24.473376,14.73138971,.00188151,74.0202,354.1424,211.2596,311.6246,0,U,34343,999,92173,.1156071E-2,.7446E-4,0
COSMOS 2251 DEB,1993-036PS,2026-08-03T00:23:29.857056,14.17775439,.01511717,73.9766,53.3556,184.4385,329.6872,0,U,34344,999,89401,.10931746E-2,.247E-4,0
COSMOS 2251 DEB,1993-036PU,2026-08-03T14:53:20.256576,14.00482209,.02076076,73.9916,266.1041,31.8383,93.1890,0,U,34346,999,88683,.71145641E-3,.1249E-4,0
COSMOS 2251 DEB,1993-036PY,2026-08-03T06:17:56.911200,15.64479901,.00240153,74.0093,160.4510,201.4630,158.5586,0,U,34383,999,92684,.52706208E-2,.548437E-2,0
COSMOS 2251 DEB,1993-036QC,2026-08-03T06:26:48.139872,14.44312503,.00383716,74.0409,137.6329,179.9054,337.6798,0,U,34387,999,91552,.17998926E-3,.598E-5,0
COSMOS 2251 DEB,1993-036QD,2026-08-03T06:48:56.352384,14.50522075,.00122963,74.0388,144.6096,145.0931,10.7458,0,U,34388,999,91540,.44307191E-3,.1709E-4,0
COSMOS 2251 DEB,1993-036QE,2026-08-03T21:19:39.571680,14.42055801,.00306264,74.0179,175.4164,235.2987,153.6839,0,U,34389,999,91387,.23522934E-3,.75E-5,0
COSMOS 2251 DEB,1993-036QM,2026-08-03T14:16:16.302432,14.80057690,.00068778,74.0282,24.9080,29.7921,43.1901,0,U,34396,999,91800,.13573803E-2,.1027E-3,0
COSMOS 2251 DEB,1993-036RA,2026-08-02T11:24:01.436832,14.58443073,.00810954,74.0607,224.6452,240.0872,271.6276,0,U,34409,999,92585,.84630745E-4,.378E-5,0
COSMOS 2251 DEB,1993-036RB,2026-08-02T03:31:19.317504,15.79442187,.00247414,73.7132,110.8494,201.2468,158.7734,0,U,34410,999,93349,.34307901E-2,.682343E-2,0
COSMOS 2251 DEB,1993-036RD,2026-08-02T11:28:06.625344,14.49142265,.0187254,73.9452,246.0424,289.3561,68.7437,0,U,34412,999,91020,.49893792E-3,.2339E-4,0
COSMOS 2251 DEB,1993-036RE,2026-08-03T09:18:12.419136,14.30441848,.00920845,74.0286,199.9691,223.6513,287.8296,0,U,34413,999,90470,.5513656E-3,.1477E-4,0
COSMOS 2251 DEB,1993-036RM,2026-08-03T21:34:06.765024,14.68737764,.01040535,74.0332,10.8374,71.2539,81.0899,0,U,34420,999,93207,.11485311E-3,.692E-5,0
COSMOS 2251 DEB,1993-036RS,2026-08-03T17:46:08.466528,14.63412627,.00265985,74.0195,325.4692,26.4271,333.8246,0,U,34425,999,92162,.3995656E-3,.2047E-4,0
COSMOS 2251 DEB,1993-036RX,2026-08-03T17:59:34.337472,14.40168836,.00620117,74.0487,231.3808,245.4882,113.9800,0,U,34430,999,91323,.19606841E-3,.607E-5,0
COSMOS 2251 DEB,1993-036RY,2026-08-03T10:27:00.288000,14.29449012,.00667304,74.0750,111.9246,38.6522,321.9375,0,U,34431,999,90481,.4231057E-3,.1081E-4,0
COSMOS 2251 DEB,1993-036RZ,2026-08-03T13:09:05.568768,14.03478027,.0182644,73.8259,50.1571,90.5009,302.4461,0,U,34432,999,88964,.58595177E-3,.104E-4,0
COSMOS 2251 DEB,1993-036SA,2026-08-03T02:39:43.238304,14.13953148,.01507425,74.0085,101.1322,186.0340,173.8992,0,U,34433,999,89247,.72992618E-3,.152E-4,0
COSMOS 2251 DEB,1993-036SB,2026-08-03T12:16:01.643232,13.91705831,.02808495,74.0595,331.7471,53.1289,68.9534,0,U,34434,999,87216,.11311162E-2,.1961E-4,0
COSMOS 2251 DEB,1993-036SP,2026-08-03T09:13:38.192448,14.49570825,.00500645,74.0431,339.0355,56.2201,304.3712,0,U,34446,999,92079,.89347143E-4,.32E-5,0
COSMOS 2251 DEB,1993-036SS,2026-08-03T16:57:40.483584,15.12780127,.00198436,74.0263,311.8708,311.7218,198.3233,0,U,34449,999,92210,.28119191E-2,.49888E-3,0
COSMOS 2251 DEB,1993-036SU,2026-08-03T09:06:38.772288,15.15463171,.00172902,74.0447,329.1383,300.0752,59.8728,0,U,34451,999,92151,.30060078E-2,.57507E-3,0
COSMOS 2251 DEB,1993-036SV,2026-08-03T20:18:05.506848,15.18779347,.00553255,74.0243,55.1092,70.4371,290.2787,0,U,34452,999,94209,.72124289E-3,.15606E-3,0
COSMOS 2251 DEB,1993-036SX,2026-08-03T08:56:07.094976,14.39103450,.00359924,74.0565,207.2445,215.6905,144.1843,0,U,34454,999,91428,.12019228E-3,.348E-5,0
COSMOS 2251 DEB,1993-036TC,2026-08-03T16:28:38.650080,14.00808630,.01921122,74.0769,209.5732,223.8467,134.7284,0,U,34459,999,88987,.21661157E-3,.355E-5,0
COSMOS 2251 DEB,1993-036TM,2026-08-03T15:55:16.260960,14.48064555,.00744266,74.0118,38.7681,127.0638,233.7358,0,U,34468,999,91847,.22386566E-3,.834E-5,0
COSMOS 2251 DEB,1993-036TR,2026-08-03T07:52:18.237504,13.70912682,.03302641,74.0811,73.7314,150.1858,211.8541,0,U,34472,999,86927,.49815277E-3,.634E-5,0
COSMOS 2251 DEB,1993-036TT,2026-08-03T20:48:46.154304,14.07793725,.02019842,74.0745,276.8552,295.4312,186.4099,0,U,34474,999,88802,.87419734E-3,.1759E-4,0
COSMOS 2251 DEB,1993-036TV,2026-08-03T12:21:43.834752,13.83925987,.03048824,74.0071,47.7599,215.5480,142.4995,0,U,34476,999,86870,.20843349E-2,.3291E-4,0
COSMOS 2251 DEB,1993-036TW,2026-08-03T11:55:32.886624,14.58144500,.00734407,73.9795,343.5296,114.1573,3.9808,0,U,34477,999,92031,.57674882E-3,.2729E-4,0
COSMOS 2251 DEB,1993-036TX,2026-08-03T11:04:48.449568,15.59801261,.00132952,74.0234,231.8336,305.6245,54.3734,0,U,34478,999,92540,.52508986E-2,.446695E-2,0
COSMOS 2251 DEB,1993-036UA,2026-08-03T18:51:43.813728,14.33216658,.0069152,73.9801,344.3977,103.7546,46.1010,0,U,34481,999,90801,.40650156E-3,.1122E-4,0
COSMOS 2251 DEB,1993-036UB,2026-08-03T19:42:48.705984,14.74355201,.0040417,74.0351,128.1675,134.6365,282.2730,0,U,34482,999,91632,.12626832E-2,.8457E-4,0
COSMOS 2251 DEB,1993-036UE,2026-08-03T08:55:11.848224,13.55018819,.03820046,73.9144,185.6878,171.1258,342.6153,0,U,34544,999,86046,.31504793E-3,.325E-5,0
COSMOS 2251 DEB,1993-036UG,2026-08-03T16:05:01.915584,14.46313503,.00220047,74.0297,172.6275,198.0196,217.7404,0,U,34546,999,91407,.42690906E-3,.1508E-4,0
COSMOS 2251 DEB,1993-036UH,2026-08-03T20:29:52.446336,14.76788820,.0019005,74.0307,3.1256,25.2181,334.9917,0,U,34547,999,91973,.10307207E-2,.7225E-4,0
COSMOS 2251 DEB,1993-036UP,2026-08-03T11:30:00.531648,14.59940633,.00188326,74.0241,106.2813,131.1708,286.9418,0,U,34553,999,91505,.72393136E-3,.345E-4,0
COSMOS 2251 DEB,1993-036UQ,2026-08-03T02:07:03.491040,14.38327177,.00245996,74.0359,229.1674,241.2261,176.3022,0,U,34554,999,91110,.15216518E-3,.438E-5,0
COSMOS 2251 DEB,1993-036US,2026-08-03T12:16:13.519776,14.84725148,.00090796,74.0144,22.6112,40.9862,20.2014,0,U,34556,999,91791,.17359472E-2,.14718E-3,0
COSMOS 2251 DEB,1993-036UW,2026-08-03T14:54:04.407840,14.77281949,.00151012,74.0153,44.4729,73.3899,350.4905,0,U,34560,999,91700,.14049442E-2,.9969E-4,0
COSMOS 2251 DEB,1993-036UZ,2026-08-03T12:43:52.451616,14.47230883,.00133322,74.0384,126.9255,170.7237,4.3395,0,U,34563,999,91578,.29620978E-3,.1057E-4,0
COSMOS 2251 DEB,1993-036VA,2026-08-03T07:08:47.471424,14.41036553,.00198732,74.0325,165.7513,219.4890,290.4291,0,U,34564,999,91370,.16119886E-3,.493E-5,0
COSMOS 2251 DEB,1993-036VD,2026-08-03T18:30:23.560128,14.24216989,.00729994,74.0411,95.4927,113.2756,312.8331,0,U,34567,999,90456,.11122744E-3,.239E-5,0
COSMOS 2251 DEB,1993-036VF,2026-08-03T18:48:20.522304,14.25384119,.0157415,73.9912,134.6789,269.7414,119.5340,0,U,34569,999,90302,.37574609E-3,.98E-5,0
COSMOS 2251 DEB,1993-036VG,2026-08-03T06:33:33.255648,14.00272689,.01900947,73.9579,171.9662,4.8180,62.1852,0,U,34570,999,88869,.67618857E-3,.1144E-4,0
COSMOS 2251 DEB,1993-036VH,2026-08-02T17:29:44.003328,14.52756105,.00625755,74.0375,104.1850,84.2595,276.5697,0,U,34571,999,90673,.18919372E-2,.795E-4,0
COSMOS 2251 DEB,1993-036VJ,2026-08-03T22:36:24.639840,14.53581750,.00638472,74.0092,33.4919,51.7194,100.8937,0,U,34572,999,90777,.14584578E-2,.6236E-4,0
COSMOS 2251 DEB,1993-036VL,2026-08-03T17:16:22.754784,14.73711181,.00649341,74.0687,308.6011,270.4438,242.7234,0,U,34574,999,92222,.68748902E-3,.4611E-4,0
COSMOS 2251 DEB,1993-036VN,2026-08-03T19:43:34.497984,14.56810145,.00078291,74.0328,54.1534,129.6928,243.2684,0,U,34576,999,91874,.49037563E-3,.2168E-4,0
COSMOS 2251 DEB,1993-036VR,2026-08-03T15:03:23.104800,14.45953925,.0026387,74.0531,148.1915,162.8487,258.8085,0,U,34579,999,91554,.29967737E-3,.1044E-4,0
COSMOS 2251 DEB,1993-036VU,2026-08-03T15:38:55.254624,14.44160206,.0050436,74.0174,197.0190,253.1758,106.3864,0,U,34582,999,91323,.35674709E-3,.1215E-4,0
COSMOS 2251 DEB,1993-036WA,2026-08-03T16:51:37.606176,14.42618964,.00188718,74.0415,194.4801,199.4419,334.9524,0,U,34588,999,91323,.2738578E-3,.885E-5,0
COSMOS 2251 DEB,1993-036WB,2026-08-03T16:55:55.625952,13.86447665,.02485637,73.9260,17.2149,275.1838,95.6690,0,U,34589,999,87954,.49081046E-3,.699E-5,0
COSMOS 2251 DEB,1993-036WC,2026-08-03T07:53:34.829376,14.55076631,.00703471,74.0415,240.5735,310.2276,61.8517,0,U,34590,999,92518,.67657126E-4,.27E-5,0
COSMOS 2251 DEB,1993-036WE,2026-08-03T06:56:30.515712,14.22571802,.01416056,73.7318,39.5456,222.0562,315.0892,0,U,34609,999,89952,.39278587E-3,.944E-5,0
COSMOS 2251 DEB,1993-036WF,2026-08-03T17:12:31.128480,14.08134533,.01815431,74.0137,211.5318,288.9260,69.2276,0,U,34610,999,88852,.85590699E-3,.1671E-4,0
COSMOS 2251 DEB,1993-036WG,2026-08-03T14:51:41.808096,14.73544298,.00213905,74.0535,6.7273,351.8950,133.2080,0,U,34611,999,91831,.11649522E-2,.7581E-4,0
COSMOS 2251 DEB,1993-036WJ,2026-08-03T18:16:38.415936,14.27731166,.01108084,73.9614,213.0893,351.0304,184.1835,0,U,34613,999,89801,.10914635E-2,.285E-4,0
COSMOS 2251 DEB,1993-036WK,2026-08-03T04:55:07.427712,14.21938915,.01812132,73.8757,281.8809,235.2070,154.9199,0,U,34614,999,88081,.21406417E-2,.556E-4,0
COSMOS 2251 DEB,1993-036WL,2026-08-03T11:09:19.215072,13.52466210,.03967496,74.0059,279.2372,138.1371,239.8319,0,U,34615,999,85975,.26632824E-3,.271E-5,0
COSMOS 2251 DEB,1993-036WQ,2026-08-03T03:15:58.883616,14.65200697,.00923651,74.0444,111.1954,146.9665,213.7321,0,U,34619,999,92716,.14421501E-3,.793E-5,0
COSMOS 2251 DEB,1993-036WR,2026-08-03T18:37:54.998400,14.53511215,.00727266,74.0492,139.1829,120.2129,240.6262,0,U,34620,999,90223,.19032427E-2,.8204E-4,0
COSMOS 2251 DEB,1993-036WT,2026-08-03T20:05:50.071776,14.22773938,.01081833,74.0386,246.6795,274.9624,261.4881,0,U,34622,999,89788,.33350696E-3,.768E-5,0
COSMOS 2251 DEB,1993-036WX,2026-08-03T07:50:01.201920,14.74578471,.00298585,74.0442,228.7240,262.7249,109.5782,0,U,34626,999,92585,.47175901E-3,.3133E-4,0
COSMOS 2251 DEB,1993-036XF,2026-08-03T17:32:04.354080,14.56321841,.00457509,74.0524,311.7002,356.6640,156.0289,0,U,34634,999,92187,.19477627E-3,.845E-5,0
COSMOS 2251 DEB,1993-036XG,2026-08-03T12:27:34.962624,14.71165763,.0030446,74.0455,337.7431,346.8236,136.8083,0,U,34635,999,76654,.74934406E-3,.4619E-4,0
COSMOS 2251 DEB,1993-036XJ,2026-08-03T17:04:38.745984,14.61784417,.00498239,74.0494,14.2592,23.6756,348.0942,0,U,34637,999,91944,.5635419E-3,.2832E-4,0
COSMOS 2251 DEB,1993-036XN,2026-08-03T09:19:14.706624,14.53456136,.00155804,73.8393,355.5628,229.9818,160.8884,0,U,34641,999,91649,.53134389E-3,.2188E-4,0
COSMOS 2251 DEB,1993-036XP,2026-08-03T06:53:43.912320,13.99755289,.02071018,74.0035,294.9620,61.2126,356.5488,0,U,34642,999,88560,.5187529E-3,.891E-5,0
COSMOS 2251 DEB,1993-036XR,2026-08-03T19:06:43.659360,14.70494151,.00123926,74.0256,40.9659,65.8811,306.8604,0,U,34671,999,91734,.10136183E-2,.6129E-4,0
COSMOS 2251 DEB,1993-036XS,2026-08-03T18:20:54.280032,14.36702411,.00258569,74.0311,235.4993,256.0006,221.8785,0,U,34672,999,68538,.12486219E-3,.343E-5,0
COSMOS 2251 DEB,1993-036XY,2026-08-03T09:27:03.596832,14.30098055,.00264048,74.0386,300.8981,294.3287,190.8580,0,U,34678,999,90719,.1936082E-4,.24E-6,0
COSMOS 2251 DEB,1993-036YA,2026-08-03T20:53:04.154208,14.62705498,.00069668,74.0431,41.9762,73.2700,351.4150,0,U,34680,999,91749,.64678457E-3,.3266E-4,0
COSMOS 2251 DEB,1993-036YB,2026-08-03T08:27:40.104864,14.87805747,.00238003,74.0605,186.6660,195.5799,324.7048,0,U,34681,999,92740,.83755301E-3,.7663E-4,0
COSMOS 2251 DEB,1993-036YC,2026-08-03T15:41:41.547840,14.60320249,.00183065,74.0399,356.9105,63.8728,307.2260,0,U,34682,999,92099,.52423664E-3,.251E-4,0
COSMOS 2251 DEB,1993-036YD,2026-08-03T09:23:22.093152,14.66966458,.00192522,74.0296,1.9823,52.3306,337.4778,0,U,34683,999,91772,.65988849E-3,.3676E-4,0
COSMOS 2251 DEB,1993-036YF,2026-08-03T20:25:11.165952,14.59309238,.00141425,74.0283,62.9120,108.4979,264.7606,0,U,34685,999,91945,.57951551E-3,.2715E-4,0
COSMOS 2251 DEB,1993-036YK,2026-08-03T02:07:32.119680,14.07272488,.02234538,74.0868,176.3647,189.6980,297.5804,0,U,34689,999,87621,.14469067E-2,.3025E-4,0
COSMOS 2251 DEB,1993-036YP,2026-08-03T22:06:27.633888,13.97726414,.02145074,73.9221,279.6728,172.1260,3.2660,0,U,34721,999,88420,.73908269E-3,.1246E-4,0
COSMOS 2251 DEB,1993-036YQ,2026-08-02T21:10:14.203776,14.12490587,.01629725,73.8743,280.0956,161.3567,319.3786,0,U,34722,999,89536,.54589135E-3,.1118E-4,0
COSMOS 2251 DEB,1993-036YU,2026-08-03T20:46:55.132896,14.60382067,.00439287,74.0260,259.3406,347.4694,12.5375,0,U,34726,999,91919,.23302635E-3,.1112E-4,0
COSMOS 2251 DEB,1993-036YW,2026-08-03T13:34:39.948096,14.72625207,.00433248,74.0156,156.5251,256.0123,103.6230,0,U,34728,999,92240,.45601502E-3,.2914E-4,0
COSMOS 2251 DEB,1993-036YX,2026-08-03T20:47:20.200128,14.89297443,.00179417,74.0130,252.0060,311.9075,222.8644,0,U,34729,999,91936,.93380478E-3,.8851E-4,0
COSMOS 2251 DEB,1993-036ZA,2026-08-02T16:49:19.137216,14.47501653,.00384076,74.0452,17.7774,109.8081,263.4805,0,U,34732,999,91514,.98308596E-4,.337E-5,0
COSMOS 2251 DEB,1993-036ZG,2026-08-03T22:44:51.254880,14.46752564,.00460668,74.0144,65.3378,155.8115,271.0177,0,U,34738,999,91245,.17596781E-3,.617E-5,0
COSMOS 2251 DEB,1993-036ZU,2026-08-03T20:53:47.062176,14.63853925,.00351283,74.1062,114.9638,0.4569,119.1162,0,U,34750,999,91654,.77248111E-3,.4043E-4,0
COSMOS 2251 DEB,1993-036ZW,2026-08-03T18:14:43.274976,15.06045090,.0047723,74.0090,241.7815,307.7489,51.9381,0,U,34752,999,93366,.75672191E-3,.11306E-3,0
COSMOS 2251 DEB,1993-036ZY,2026-08-03T14:31:49.113120,14.40768394,.00303385,74.0310,154.8845,217.9408,198.2470,0,U,34754,999,91501,.14111031E-3,.427E-5,0
COSMOS 2251 DEB,1993-036ZZ,2026-08-02T03:58:31.719360,13.50960604,.04059955,73.9238,276.3218,253.5463,133.6250,0,U,34755,999,85662,.60185674E-3,.626E-5,0
COSMOS 2251 DEB,1993-036AAA,2026-08-03T01:27:31.286592,13.67803991,.03395415,74.0032,80.4717,267.4870,88.7342,0,U,34756,999,86611,.54539082E-3,.665E-5,0
COSMOS 2251 DEB,1993-036AAC,2026-08-03T21:03:22.660704,13.58606231,.03871625,74.1050,282.4036,352.0591,7.4497,0,U,34758,999,86089,.48173839E-3,.552E-5,0
COSMOS 2251 DEB,1993-036AAE,2026-08-03T12:07:42.333312,14.20053156,.00976998,74.0607,244.9956,242.3346,189.0595,0,U,34760,999,90006,.27595346E-3,.591E-5,0
COSMOS 2251 DEB,1993-036AAF,2026-08-03T22:51:15.215616,14.38860151,.00384921,74.0281,290.8451,273.3138,86.3613,0,U,34761,999,91017,.31388352E-3,.948E-5,0
COSMOS 2251 DEB,1993-036AAM,2026-08-03T01:25:57.959904,14.61762808,.00510648,74.0031,237.3586,345.6573,14.3140,0,U,34784,999,91943,.2888778E-3,.1436E-4,0
COSMOS 2251 DEB,1993-036AAT,2026-08-01T23:12:32.611104,14.25312276,.0099825,74.0527,185.3043,192.3590,225.7438,0,U,34790,999,89881,.3089E-3,.741E-5,0
COSMOS 2251 DEB,1993-036AAV,2026-08-03T20:02:55.144608,14.57719630,.00123041,74.0166,84.6723,125.6344,359.6151,0,U,34792,999,91059,.53346929E-3,.241E-4,0
COSMOS 2251 DEB,1993-036AAW,2026-08-03T16:32:29.254272,14.38966092,.00526599,74.0022,178.0127,277.4411,144.5201,0,U,34793,999,90695,.17111748E-3,.509E-5,0
COSMOS 2251 DEB,1993-036AAZ,2026-08-03T20:12:38.737728,14.49725287,.00988884,74.0300,136.9847,182.4992,236.1143,0,U,34796,999,91419,.29431796E-3,.1176E-4,0
COSMOS 2251 DEB,1993-036ABA,2026-08-03T21:14:30.932736,14.45121579,.00713575,73.9766,22.8115,80.0971,280.8231,0,U,34797,999,90795,.95072831E-3,.3405E-4,0
COSMOS 2251 DEB,1993-036ABC,2026-08-03T16:56:57.732864,13.51810833,.04465961,73.9233,116.5893,106.5874,258.4761,0,U,34813,999,84815,.31981303E-2,.3906E-4,0
COSMOS 2251 DEB,1993-036ABD,2026-08-03T19:59:24.840960,14.37813444,.00516595,73.8926,250.9656,88.4986,85.8105,0,U,34814,999,90696,.39041238E-3,.1168E-4,0
COSMOS 2251 DEB,1993-036ABE,2026-08-03T14:26:55.463712,14.81108700,.00544005,74.0446,141.4020,152.7247,207.6806,0,U,34815,999,92087,.56250783E-3,.4449E-4,0
COSMOS 2251 DEB,1993-036ABF,2026-08-03T17:40:28.815168,13.58749779,.03729093,73.8862,121.1691,143.5787,251.2676,0,U,34816,999,85961,.54379801E-3,.607E-5,0
COSMOS 2251 DEB,1993-036ABH,2026-08-03T19:07:08.982336,14.37248015,.00259685,74.0333,226.4645,250.3645,284.6974,0,U,34818,999,90732,.12591397E-3,.35E-5,0
COSMOS 2251 DEB,1993-036ABJ,2026-08-03T06:25:32.255616,14.66955612,.00160945,74.0171,52.4718,89.1442,25.4490,0,U,34819,999,91650,.85495183E-3,.4768E-4,0
COSMOS 2251 DEB,1993-036ABN,2026-08-03T17:01:30.011232,14.55886820,.01523417,74.0414,18.9732,43.8196,317.4935,0,U,34823,999,91785,.32483902E-3,.1636E-4,0
COSMOS 2251 DEB,1993-036ABP,2026-08-02T22:44:31.509024,14.46260682,.00215466,74.0235,72.8904,179.8751,180.2417,0,U,34845,999,90837,.16363354E-3,.561E-5,0
COSMOS 2251 DEB,1993-036ABQ,2026-08-03T16:54:08.070048,14.48402723,.00261233,74.0296,183.7476,201.5898,158.4162,0,U,34846,999,90790,.544714E-3,.2022E-4,0
COSMOS 2251 DEB,1993-036ABW,2026-08-03T15:22:38.564832,14.37156726,.00176665,74.0315,192.7347,245.3510,114.5804,0,U,34852,999,90894,.77315989E-4,.204E-5,0
COSMOS 2251 DEB,1993-036ABY,2026-08-03T06:03:41.241024,14.78513202,.00627202,74.0276,60.0334,112.0188,248.7667,0,U,34854,999,75331,.45855138E-3,.3428E-4,0
COSMOS 2251 DEB,1993-036ACA,2026-08-03T17:51:52.334208,15.19088223,.00294738,74.0042,318.6495,31.9203,121.1077,0,U,34856,999,92650,.15614862E-2,.33253E-3,0
COSMOS 2251 DEB,1993-036ACB,2026-08-03T20:37:04.030752,14.60548678,.00641975,74.0152,19.5673,84.9962,39.5752,0,U,34857,999,91317,.57978128E-3,.2869E-4,0
